session_pitch_id,releaseHeight,horizontalBreak,spinClockTiltHour,date,szx,szy,selected,verticalBreak,_hour,videoPointerID,speed,no,pitchType,_minute,spinConfidence,spinEfficiency,releaseSide,trueSpin,date_original,_month,_milisecond,strike,sessionID,_day,truespin,_year,pitch_id,spin,launchAngle,_second,spinAxis,releaseExtension,rifleSpin,gyroDegree,mode,_id,spinClockTiltMinute,horizontalAngle,memo
1126,5.748117856506168,-8.5,4,2020-01-28 00:00:00,-18.9,11.7,False,-6.5,19,,71.9,19,1,13,0.890459657,46,2.0648826573380967,1018,2020-01-28T19:13:02.000Z,1,0,N,47,28,1018,2020,1580238782,2214,0.207172319,2,07h:54m,0,1966.135,62.6,1,103232,6,-3.4,
1127,5.958507784647483,0,10,2020-01-28 00:00:00,5.3,55.9,False,0,19,,72.1,20,1,12,0,0,2.4514952399467456,0,2020-01-28T19:12:45.000Z,1,0,N,47,28,0,2020,1580238765,2167,2.04104257,45,0,0,-1939.981,-90.0,1,103232,10,-2.3,
1128,5.722580553317745,8.1,10,2020-01-28 00:00:00,6.2,12.8,False,13,19,,77.8,21,6,12,0.8870098,98.9,2.2853846425813966,1106,2020-01-28T19:12:13.000Z,1,0,N,47,28,1106,2020,1580238733,1119,-2.175526,13,01h:06m,0,-168.155823,-8.6,1,103232,54,-3.0,
1129,5.707533112349991,8.2,10,2020-01-28 00:00:00,14.5,18.7,False,12.4,19,,76.9,22,6,11,0.8556067,99.8,2.31090026597976,1094,2020-01-28T19:11:57.000Z,1,0,N,47,28,1094,2020,1580238717,1096,-1.0741421,57,01h:06m,0,70.61652,3.7,1,103232,54,-2.3,
1130,5.673545185789143,8.4,10,2020-01-28 00:00:00,14.3,33.9,False,13,19,,78.4,23,6,11,0.852623165,98.7,2.36054396684262,1175,2020-01-28T19:11:35.000Z,1,0,N,47,28,1175,2020,1580238695,1191,-0.2560668,35,01h:06m,0,-194.306534,-9.4,1,103232,54,-2.6,
1131,5.7910859668077,6.1,11,2020-01-28 00:00:00,12.5,22.1,False,18.3,19,,82.5,24,0,11,0.9285847,97.2,2.33658268071696,1905,2020-01-28T19:11:18.000Z,1,0,N,47,28,1905,2020,1580238678,1960,-2.57523751,18,00h:34m,0,457.905365,13.5,1,103232,26,-2.0,
1132,5.741749844685465,7,11,2020-01-28 00:00:00,-10.1,30.8,False,16.4,19,,81.9,25,0,11,0.88221693,92.4,2.16678642061635,1789,2020-01-28T19:11:03.000Z,1,0,Y,47,28,1789,2020,1580238663,1937,-1.76897573,3,00h:42m,0,740.8952,22.5,1,103232,18,-3.7,
1133,5.746535835506388,-8.5,4,2020-01-28 00:00:00,3.9,6.7,False,-6.9,19,,71.4,26,1,10,0.892930746,47.8,2.2723817160524455,1063,2020-01-28T19:10:38.000Z,1,0,N,47,28,1063,2020,1580238638,2225,-0.0733379051,38,07h:44m,0,1953.90991,61.5,1,103232,16,-1.6,
1134,5.808822679433085,-10.9,3,2020-01-28 00:00:00,7.4,34.1,False,-5.6,19,,70.8,27,1,10,0.7809662,52.5,2.41543996430139,1143,2020-01-28T19:10:16.000Z,1,0,Y,47,28,1143,2020,1580238616,2178,1.471838,16,08h:06m,0,1854.327,58.4,1,103232,54,-1.6,
1135,5.7150820296843,0,11,2020-01-28 00:00:00,-2.6,62,False,0,19,,81.4,28,0,9,0,0,2.41728707716509,0,2020-01-28T19:09:40.000Z,1,0,N,47,28,0,2020,1580238580,2010,0.484255135,40,0,0,738.7731,90.0,1,103232,12,-3.5,
1136,5.612587672573128,10.4,10,2020-01-28 00:00:00,-13,13.9,False,16.5,19,,81.9,29,0,9,0.927110553,98.7,2.2776368144856303,1910,2020-01-28T19:09:19.000Z,1,0,N,47,28,1910,2020,1580238559,1936,-2.824466,19,01h:02m,0,316.548279,9.4,1,103232,58,-4.3,
1137,5.740014510037159,6.5,11,2020-01-28 00:00:00,11.6,22,False,18.4,19,,81.6,30,0,9,0.9348629,97.5,2.4351141769297198,1938,2020-01-28T19:09:00.000Z,1,0,N,47,28,1938,2020,1580238540,1987,-2.40400171,0,00h:38m,0,438.378,12.7,1,103232,22,-2.0,
1138,5.660608538787852,6.8,11,2020-01-28 00:00:00,6,35.5,False,18,19,,81,31,0,8,0.878695965,98.4,2.5560931797382804,1892,2020-01-28T19:08:41.000Z,1,0,Y,47,28,1892,2020,1580238521,1923,-1.34300888,41,00h:40m,0,344.788452,10.3,1,103232,20,-2.9,
1139,5.845351255604094,-2.2,0,2020-01-28 00:00:00,-4.4,23,False,6.4,19,,76.5,32,0,8,0.930854857,35.8,2.28845669639184,731,2020-01-28T19:08:19.000Z,1,0,Y,47,28,731,2020,1580238499,2042,-0.4009524,19,11h:24m,0,1906.18445,69.0,1,103232,36,-2.5,
1140,5.783326058659423,-8.9,4,2020-01-28 00:00:00,-18,5.4,False,-6.9,19,,72.7,33,1,7,0.9747951,47.8,2.28848819245488,1156,2020-01-28T19:07:20.000Z,1,0,N,47,28,1156,2020,1580238440,2418,-0.585929155,20,07h:54m,0,2124.205,61.4,1,103232,6,-3.2,
1141,5.6607217933812,6.8,11,2020-01-28 00:00:00,11.2,18.2,False,14.3,19,,77,34,6,6,0.903660953,99.9,2.46039600111513,1189,2020-01-28T19:06:47.000Z,1,0,N,47,28,1189,2020,1580238407,1190,-1.5262,47,00h:52m,0,-53.04061,-2.6,1,103232,8,-2.6,
1142,5.817265494406548,6.9,11,2020-01-28 00:00:00,-6.6,34.6,False,18.3,19,,82.3,35,0,6,0.876149058,98.6,2.2618418669550597,1954,2020-01-28T19:06:25.000Z,1,0,Y,47,28,1954,2020,1580238385,1981,-1.69554961,25,00h:40m,0,326.8213,9.5,1,103232,20,-3.8,
1143,5.514736720980825,-6.1,4,2020-01-24 00:00:00,2.6,15.5,False,-5.2,18,,74.6,36,1,14,0.893142343,46.7,2.5993272742921847,1048,2020-01-24T18:14:59.000Z,1,0,Y,48,24,1048,2020,1579889699,2247,-0.739227,59,07h:48m,0,1987.21619,62.2,1,103232,12,-2.6,
1144,5.530564312868401,3.6,11,2020-01-24 00:00:00,12.2,36.6,False,11.2,18,,79.9,37,6,14,0.782937765,97.2,2.76678642152835,1183,2020-01-24T18:14:26.000Z,1,0,N,48,24,1183,2020,1579889666,1217,-1.84168887,26,00h:34m,0,284.432983,13.5,1,103232,26,-3.0,
1145,5.554937410018308,-5.3,3,2020-01-24 00:00:00,4.5,25.3,False,-1.7,18,,76.9,38,1,14,0.8594927,34.3,2.65669390167597,753,2020-01-24T18:14:02.000Z,1,0,Y,48,24,753,2020,1579889642,2195,-0.9957405,2,08h:38m,0,2062.16357,69.9,1,103232,22,-2.6,
1146,5.441018610632553,5.3,11,2020-01-24 00:00:00,1.3,21.1,False,12.8,18,,85.3,39,0,13,0.8777143,90.4,2.66115846861189,1905,2020-01-24T18:13:38.000Z,1,0,Y,48,24,1905,2020,1579889618,2108,-3.426254,38,00h:40m,0,901.6792,25.3,1,103232,20,-3.3,
1147,5.44201083504351,7,11,2020-01-24 00:00:00,2,28.5,False,11.9,18,,85.7,40,0,12,0.891292453,89.1,2.787477901218594,1953,2020-01-24T18:12:28.000Z,1,0,Y,48,24,1953,2020,1579889548,2191,-2.54998422,28,00h:56m,0,993.7986,27.0,1,103232,4,-3.6,
1148,5.351334358527729,6.4,11,2020-01-24 00:00:00,20.4,26.5,False,14.8,18,,80.4,41,6,12,0.872496068,97.5,2.8684027438612847,2339,2020-01-24T18:12:07.000Z,1,0,N,48,24,2339,2020,1579889527,2399,-1.65327215,7,00h:48m,0,-535.9995,-12.9,1,103232,12,-2.5,
1149,5.439557816667079,6.5,11,2020-01-24 00:00:00,-17.2,18.6,False,12.4,18,,86.6,42,0,11,0.913853168,92.2,2.64559580454624,1958,2020-01-24T18:11:46.000Z,1,0,N,48,24,1958,2020,1579889506,2124,-3.6214664,46,00h:48m,0,824.3744,22.8,1,103232,12,-5.5,
1150,5.600098433709,-6,4,2020-01-24 00:00:00,8.3,21.8,False,-6,18,,73.8,43,3,11,0.8039123,47.5,2.5377751154059744,1117,2020-01-24T18:11:22.000Z,1,0,Y,48,24,1117,2020,1579889482,2352,-0.9111542,22,07h:36m,0,2069.616,61.6,1,103232,24,-2.1,
1151,5.471357521439823,7.3,10,2020-01-24 00:00:00,15.7,30.5,False,9.8,18,,79.2,44,6,10,0.8748887,99.9,2.89152001751847,1237,2020-01-24T18:10:54.000Z,1,0,N,48,24,1237,2020,1579889454,1238,-1.161447,54,01h:12m,0,53.9221764,2.5,1,103232,48,-3.2,
1152,5.457222547665057,-8.9,4,2020-01-24 00:00:00,-9.5,32.3,False,-7.5,18,,71.9,45,3,10,0.9831191,63.8,2.66168898042372,1412,2020-01-24T18:10:20.000Z,1,0,Y,48,24,1412,2020,1579889420,2213,1.38136947,20,07h:42m,0,1703.7887,50.4,1,103232,18,-3.3,
1153,5.569736491405632,-7.9,4,2020-01-24 00:00:00,6.3,27.3,False,-8.3,18,,72.3,46,3,9,0.8942544,63.5,2.722372536946405,1458,2020-01-24T18:09:58.000Z,1,0,Y,48,24,1458,2020,1579889398,2297,0.436406851,58,07h:28m,0,1775.0769,50.6,1,103232,32,-2.0,
1154,5.541761032045525,1.6,11,2020-01-24 00:00:00,-2.9,36.8,False,13.7,18,,84.6,47,0,9,0.906232059,93.8,2.6216146791817048,1989,2020-01-24T18:09:39.000Z,1,0,Y,48,24,1989,2020,1579889379,2122,-1.09889567,39,00h:12m,0,738.3651,20.4,1,103232,48,-3.8,
1155,5.481259555575609,2.6,11,2020-01-24 00:00:00,7.3,30.9,False,15.2,17,,86.5,48,0,57,0.9002437,97.3,2.3404576807228503,1983,2020-01-24T17:57:24.000Z,1,0,Y,48,24,1983,2020,1579888644,2037,-2.07783341,24,00h:18m,0,468.120117,13.3,1,103232,42,-2.7,
1156,5.550778781403063,-5.8,1,2020-01-24 00:00:00,11.8,15.8,False,3.7,17,,80,49,1,57,0.854049146,43.9,2.37840387500625,882,2020-01-24T17:57:02.000Z,1,0,N,48,24,882,2020,1579888622,2008,-1.34555924,2,10h:04m,0,1804.68689,64.0,1,103232,56,-1.3,
1157,5.604938427154678,3.9,11,2020-01-24 00:00:00,14.6,46.9,False,13.9,17,,86.7,50,3,56,0.864094138,88.2,2.352199924835187,1891,2020-01-24T17:56:41.000Z,1,0,N,48,24,1891,2020,1579888601,2145,-1.01564074,41,00h:28m,0,1012.81213,28.2,1,103232,32,-2.0,
1158,5.526323269554867,5.4,11,2020-01-24 00:00:00,1.9,25.2,False,13.9,17,,86,51,0,56,0.876976848,90.1,2.3774025626687703,1933,2020-01-24T17:56:01.000Z,1,0,Y,48,24,1933,2020,1579888561,2145,-2.91627574,1,00h:38m,0,930.2206,25.7,1,103232,22,-2.8,
1159,5.445655585705219,7.3,10,2020-01-24 00:00:00,6.1,10.9,False,11.1,17,,81.2,52,6,55,0.8564315,98.8,2.5992895315099753,1261,2020-01-24T17:55:41.000Z,1,0,N,48,24,1261,2020,1579888541,1276,-3.17196727,41,01h:04m,0,194.460815,8.8,1,103232,56,-3.7,
1160,5.665240428558672,-9.3,2,2020-01-24 00:00:00,-13,27.4,False,0.4,17,,77.5,53,1,55,0.8633574,51.6,2.10630610556379,1179,2020-01-24T17:55:05.000Z,1,0,N,48,24,1179,2020,1579888505,2283,-0.3488233,5,09h:14m,0,1955.435,58.9,1,103232,46,-3.2,
1161,5.430872121115818,5,11,2020-01-24 00:00:00,-4.5,28.8,False,10,17,,80.2,54,6,54,0.8940604,91.5,2.1919078117306503,1000,2020-01-24T17:54:38.000Z,1,0,Y,48,24,1000,2020,1579888478,1093,-1.53880334,38,00h:50m,0,442.21875,23.9,1,103232,10,-3.5,
1162,5.567495054394351,1.6,11,2020-01-24 00:00:00,3.7,31,False,16.3,17,,86.1,55,0,54,0.832813144,96.9,2.19568077761565,1987,2020-01-24T17:54:22.000Z,1,0,Y,48,24,1987,2020,1579888462,2052,-2.460258,22,00h:08m,0,509.735565,14.4,1,103232,52,-2.8,
1163,5.497831930928883,1.6,11,2020-01-24 00:00:00,4.8,26.2,False,15,17,,86.5,56,0,53,0.914649367,88,2.1343569586248003,1887,2020-01-24T17:53:49.000Z,1,0,Y,48,24,1887,2020,1579888429,2144,-2.20428419,49,00h:08m,0,1017.94995,28.3,1,103232,52,-2.4,
1164,5.561412574070145,-6.1,3,2020-01-24 00:00:00,3.7,15,False,-0.4,17,,78.1,57,1,53,0.8498983,33,2.1526514730883033,738,2020-01-24T17:53:27.000Z,1,0,Y,48,24,738,2020,1579888407,2237,-0.4977061,27,09h:00m,0,2111.98047,70.7,1,103232,0,-1.7,
1165,5.555210408706388,-10.6,4,2020-01-24 00:00:00,3.3,23.6,False,-10.4,17,,71.8,58,3,53,0.8692697,72.4,2.174784586639006,1620,2020-01-24T17:53:07.000Z,1,0,Y,48,24,1620,2020,1579888387,2238,0.7088859,7,07h:32m,0,1544.17749,43.6,1,103232,28,-1.1,
1166,5.535741117338212,-5.7,2,2020-01-24 00:00:00,-16.7,10.7,False,1,17,,79.8,59,1,52,0.864633,33.7,2.13066568565331,729,2020-01-24T17:52:33.000Z,1,0,N,48,24,729,2020,1579888353,2164,-1.16819966,33,09h:38m,0,2037.63647,70.3,1,103232,22,-3.5,
1167,5.514344824654771,3.2,11,2020-01-24 00:00:00,-13.2,25.9,False,15,17,,86.2,60,0,52,0.932222,88.3,2.23029002963676,1889,2020-01-24T17:52:03.000Z,1,0,N,48,24,1889,2020,1579888323,2141,-2.10543251,3,00h:20m,0,1006.562,28.1,1,103232,40,-3.8,
1168,5.562897580634082,-4,2,2020-01-24 00:00:00,-1.4,15.9,False,-0.4,17,,78.9,61,1,51,0.8887483,21.4,2.1123631921871704,461,2020-01-24T17:51:34.000Z,1,0,Y,48,24,461,2020,1579888294,2153,-0.497874171,34,09h:06m,0,2103.023,77.6,1,103232,54,-2.0,
1169,5.579751550475973,2.5,11,2020-01-24 00:00:00,-10.5,34.9,False,15.1,17,,86.2,62,0,51,0.952265561,87,2.1103574015017066,1807,2020-01-24T17:51:08.000Z,1,0,Y,48,24,1807,2020,1579888268,2076,-1.47989619,8,00h:16m,0,1021.893,29.5,1,103232,44,-3.4,
1170,5.799415002253431,3.8,11,2019-10-16 00:00:00,-4.9,17,False,16.2,16,,85.3,63,0,16,0.8987138,85.1,1.57513156407399,1864,2019-10-16T16:16:12.000Z,10,0,Y,49,16,1864,2019,1571242572,2191,-2.6269865,12,00h:22m,0,1151.45825,31.7,1,103232,38,-2.2,
1171,6.028998499977726,-8.8,5,2019-10-16 00:00:00,7.7,19,False,-15.2,16,,69.6,64,3,15,0.965313852,76,1.66890617051574,1746,2019-10-16T16:15:57.000Z,10,0,Y,49,16,1746,2019,1571242557,2298,1.71454084,57,06h:58m,0,1494.19592,40.6,1,103232,2,-0.2,
1172,5.888473106063341,-6.8,4,2019-10-16 00:00:00,-6.6,15.4,False,-10.5,16,,71.8,65,3,15,0.783993363,54.7,1.5422005699294468,1233,2019-10-16T16:15:41.000Z,10,0,Y,49,16,1233,2019,1571242541,2256,1.68990159,41,07h:02m,0,1888.70325,56.9,1,103232,58,-1.3,
1173,5.903873302937142,3.3,11,2019-10-16 00:00:00,18.2,16.6,False,20,16,,84.5,66,0,15,0.8673704,97.7,1.73875623623871,2200,2019-10-16T16:15:25.000Z,10,0,N,49,16,2200,2019,1571242525,2252,-3.319683,25,00h:16m,0,482.355,12.4,1,103232,44,-1.0,
1174,6.0198917414337,0,4,2019-10-16 00:00:00,4.4,27.1,False,0,16,,75.9,67,4,15,0,0,1.7334350420049,0,2019-10-16T16:15:10.000Z,10,0,Y,49,16,0,2019,1571242510,2267,-0.458858132,10,0,0,2117.39966,90.0,1,103232,12,-1.4,
1175,6.083466347829546,3.6,11,2019-10-16 00:00:00,-0.5,43,False,18.3,16,,84.4,68,0,14,0.8182433,91.6,1.587990547033168,2042,2019-10-16T16:14:38.000Z,10,0,N,49,16,2042,2019,1571242478,2230,-1.80437577,38,00h:20m,0,896.016968,23.7,1,103232,40,-2.0,
1176,5.963711459196075,3.7,11,2019-10-16 00:00:00,12.4,26.3,False,16.8,16,,84,69,0,14,0.9777366,85.3,1.506128709638397,1858,2019-10-16T16:14:21.000Z,10,0,N,49,16,1858,2019,1571242461,2180,-2.23944616,21,00h:22m,0,1138.68469,31.5,1,103232,38,-0.7,
1177,6.01100952357243,-6.7,4,2019-10-16 00:00:00,12.4,25.3,False,-6.1,16,,74.1,70,4,14,0.8754445,39.4,1.6168032701740764,932,2019-10-16T16:14:01.000Z,10,0,N,49,16,932,2019,1571242441,2365,0.9561534,1,07h:32m,0,2174.10278,66.8,1,103232,28,-0.4,
1178,5.953800041858176,-12.2,4,2019-10-16 00:00:00,2.3,28.6,False,-11.9,16,,69.4,71,3,13,0.8489508,75,1.6367682866086228,1696,2019-10-16T16:13:37.000Z,10,0,Y,49,16,1696,2019,1571242417,2262,2.84103465,37,07h:28m,0,1496.52856,41.4,1,103232,32,-0.7,
1179,6.137439051323658,0,5,2019-10-16 00:00:00,25.1,20,False,0,16,,69,72,3,13,0,0,1.73613222048669,0,2019-10-16T16:13:18.000Z,10,0,N,49,16,0,2019,1571242398,2192,1.73714912,18,0,0,1419.0564,90.0,1,103232,8,0.9,
1180,6.0328505012959175,-7.4,4,2019-10-16 00:00:00,1.7,7.3,False,-6,16,,73.8,73,4,12,0.903863,42.8,1.6042586244857173,1009,2019-10-16T16:12:40.000Z,10,0,N,49,16,1009,2019,1571242360,2357,-0.421094656,40,07h:44m,0,2130.33057,64.7,1,103232,16,-0.8,
1181,6.0186483031116005,-8.1,4,2019-10-16 00:00:00,2.6,15.2,False,-10.2,16,,71.7,74,3,11,0.9164558,56.5,1.6581890970086364,1284,2019-10-16T16:11:54.000Z,10,0,Y,49,16,1284,2019,1571242314,2274,0.7053785,54,07h:16m,0,1876.45154,55.6,1,103232,44,-1.0,
1182,5.832927764771562,4,11,2019-10-16 00:00:00,-11.8,26.5,False,16.5,16,,84.9,75,0,11,0.9464356,87.8,1.4865982142018865,1852,2019-10-16T16:11:33.000Z,10,0,N,49,16,1852,2019,1571242293,2109,-1.94700336,33,00h:24m,0,1009.10571,28.6,1,103232,36,-2.8,
1183,5.988503716451607,6.5,11,2019-10-16 00:00:00,10.1,25.8,False,18.7,16,,84.7,76,0,11,0.8647162,97.5,1.68446358523755,2107,2019-10-16T16:11:16.000Z,10,0,Y,49,16,2107,2019,1571242276,2160,-2.99195576,16,00h:36m,0,475.451141,12.7,1,103232,24,-1.3,
1184,5.9348130011469005,9,11,2019-10-16 00:00:00,-0.7,25.1,False,16.5,16,,82.7,77,0,10,0.8959376,91.9,1.722365973746605,1955,2019-10-16T16:10:44.000Z,10,0,Y,49,16,1955,2019,1571242244,2126,-2.33641577,44,00h:54m,0,836.1704,23.2,1,103232,6,-2.4,
1185,6.039577141726089,6.5,11,2019-10-16 00:00:00,16.6,26.6,False,18.8,16,,82.7,78,0,10,0.8326151,97,1.8145896877975465,2069,2019-10-16T16:10:30.000Z,10,0,N,49,16,2069,2019,1571242230,2133,-2.95137739,30,00h:36m,0,518.293945,14.1,1,103232,24,-0.7,
1186,6.013550566883379,-7.5,5,2019-10-16 00:00:00,-5.6,22.1,False,-15,16,,69.6,79,3,9,0.9304827,72,1.7612496745931103,1646,2019-10-16T16:09:27.000Z,10,0,Y,49,16,1646,2019,1571242167,2285,1.78355527,27,06h:50m,0,1584.86353,43.9,1,103232,10,-1.4,
1187,6.069609031535517,-6.9,4,2019-10-16 00:00:00,-0.8,31.4,False,-5.6,16,,74.6,80,4,9,0.886988,37.6,1.6171940838229646,880,2019-10-16T16:09:00.000Z,10,0,Y,49,16,880,2019,1571242140,2339,0.7269212,0,07h:44m,0,2167.33716,67.9,1,103232,16,-1.3,
1188,6.049230422580657,-6.8,4,2019-10-16 00:00:00,14.3,11.7,False,-5.7,16,,73.4,81,4,8,0.867973268,39.6,1.8596240185746602,913,2019-10-16T16:08:45.000Z,10,0,N,49,16,913,2019,1571242125,2306,-0.0687297359,45,07h:40m,0,2117.79956,66.7,1,103232,20,-0.4,
1189,6.027410212573737,-4.3,3,2019-10-16 00:00:00,11.9,22.4,False,-1.1,16,,74.4,82,4,8,0.921952546,19.4,1.972304008903414,449,2019-10-16T16:08:27.000Z,10,0,N,49,16,449,2019,1571242107,2316,0.331847727,27,08h:32m,0,2272.32715,78.8,1,103232,28,-0.5,
1190,6.054842036762415,-10,4,2019-10-16 00:00:00,14.7,30.4,False,-13.3,16,,67.5,83,3,7,0.9268962,71.2,1.73756594752299,1617,2019-10-16T16:07:49.000Z,10,0,N,49,16,1617,2019,1571242069,2269,2.47489667,49,07h:08m,0,1592.534,44.6,1,103232,52,0.4,
1191,6.050447154865972,-0.4,5,2019-10-16 00:00:00,3.9,10.7,False,-5.3,16,,74.7,84,4,7,0.9513321,21.5,1.8143996090571,485,2019-10-16T16:07:30.000Z,10,0,N,49,16,485,2019,1571242050,2257,-0.615594447,30,06h:14m,0,2204.41748,77.6,1,103232,46,-1.3,
1192,6.038193020989077,-9.2,4,2019-10-16 00:00:00,8.2,15.4,False,-12.3,16,,70.2,85,3,7,0.911585,66.8,1.78985105258934,1532,2019-10-16T16:07:11.000Z,10,0,Y,49,16,1532,2019,1571242031,2293,1.24347377,11,07h:12m,0,1706.27747,48.1,1,103232,48,-0.5,
1193,6.0352723188849,-6.7,2,2019-10-16 00:00:00,6.1,23.4,False,0.1,16,,74.7,86,4,6,0.8287507,30.5,1.88579363803701,700,2019-10-16T16:06:56.000Z,10,0,Y,49,16,700,2019,1571242016,2296,-0.1177572,56,09h:10m,0,2186.61572,72.2,1,103232,50,-1.4,
1194,6.1225492219047,0,5,2019-10-16 00:00:00,31.1,46.6,False,0,16,,67.6,87,3,6,0,0,1.764777768430494,0,2019-10-16T16:06:36.000Z,10,0,N,49,16,0,2019,1571241996,2205,3.49672484,36,0,0,1410.72363,90.0,1,103232,2,1.1,
1195,5.828195546916601,0,10,2019-10-16 00:00:00,23.9,25.4,False,0,16,,78.5,88,6,6,0,0,2.08173753597264,0,2019-10-16T16:06:16.000Z,10,0,N,49,16,0,2019,1571241976,1077,-0.2218785,16,0,0,32.1073456,90.0,1,103232,52,-0.7,
1196,5.9467921678317754,0,10,2019-10-16 00:00:00,27.1,30.4,False,0,16,,77.2,89,6,5,0,0,2.038352135644227,0,2019-10-16T16:05:52.000Z,10,0,N,49,16,0,2019,1571241952,1063,-0.99283123,52,0,0,45.1761932,90.0,1,103232,52,-1.0,
1197,5.960371793836669,8.1,11,2019-10-16 00:00:00,13.7,30,False,16.9,16,,83,90,0,5,0.946614,92.3,1.81100459592858,2005,2019-10-16T16:05:31.000Z,10,0,N,49,16,2005,2019,1571241931,2172,-1.805215,31,00h:48m,0,835.8241,22.6,1,103232,12,-1.3,
1198,6.055334031513819,6.9,11,2019-10-16 00:00:00,17.7,21.7,False,19,16,,82.7,91,0,5,0.874757051,97.2,1.758863060416254,2077,2019-10-16T16:05:16.000Z,10,0,N,49,16,2077,2019,1571241916,2137,-3.03999019,16,00h:38m,0,504.4366,13.7,1,103232,22,-0.6,
1199,6.016859326730928,7.5,11,2019-10-16 00:00:00,-10.5,11.7,False,16.6,16,,82.1,92,0,5,0.912780643,90.2,1.5988608948187202,1918,2019-10-16T16:05:00.000Z,10,0,N,49,16,1918,2019,1571241900,2126,-3.39692569,0,00h:44m,0,918.0229,25.6,1,103232,16,-3.0,
1200,6.020733637760439,7.7,11,2019-10-16 00:00:00,-8,27.7,False,16.3,16,,82.5,93,0,4,0.9006867,91.7,1.72772047506708,1912,2019-10-16T16:04:46.000Z,10,0,Y,49,16,1912,2019,1571241886,2085,-1.88426888,46,00h:46m,0,833.2225,23.5,1,103232,14,-2.9,
1201,5.900719037840484,7.6,11,2019-10-04 00:00:00,-1,20.1,False,16.5,17,,84.7,94,0,50,0.8545114,91.9,1.7883669712222547,1928,2019-10-04T17:50:40.000Z,10,0,Y,50,4,1928,2019,1570211440,2098,-2.48929143,40,00h:46m,0,828.1401,23.2,1,103232,14,-2.1,
1202,5.856559982655252,8.3,11,2019-10-04 00:00:00,-4.8,18.1,False,16.1,17,,84.5,95,0,50,0.864755,90.1,1.7857131162313444,2044,2019-10-04T17:50:26.000Z,10,0,Y,50,4,2044,2019,1570211426,2268,-2.92534423,26,00h:48m,0,983.115845,25.7,1,103232,12,-3.5,
1203,6.1005675945747,-9.3,3,2019-10-04 00:00:00,-5.2,43.3,False,-2.4,17,,74.7,96,4,50,0.8599619,40,1.6964799894552902,919,2019-10-04T17:50:07.000Z,10,0,N,50,4,919,2019,1570211407,2297,1.93392253,7,08h:36m,0,2105.59082,66.4,1,103232,24,-1.9,
1204,6.076965232334101,0,4,2019-10-04 00:00:00,-20.8,-23.8,False,0,17,,71.7,97,4,49,0,0,1.6413759867468602,0,2019-10-04T17:49:17.000Z,10,0,N,50,4,0,2019,1570211357,2232,-3.4836998,17,0,0,1991.28821,90.0,1,103232,16,-3.2,
1205,5.966835212481663,-6.5,1,2019-10-04 00:00:00,-6.4,32.8,False,6.3,17,,76.8,98,4,48,0.8177583,42.1,1.6744517741987102,994,2019-10-04T17:48:52.000Z,10,0,Y,50,4,994,2019,1570211332,2360,0.830831,52,10h:34m,0,2140.24219,65.1,1,103232,26,-1.5,
1206,6.040258834640511,-10,3,2019-10-04 00:00:00,-10.6,2.7,False,-5.4,17,,73.4,99,3,48,0.775377333,51.2,1.664308936256784,1181,2019-10-04T17:48:02.000Z,10,0,N,50,4,1181,2019,1570211282,2304,-0.234003678,2,08h:08m,0,1978.68958,59.2,1,103232,52,-2.0,
1207,6.0096997138591535,-1.4,0,2019-10-04 00:00:00,2.2,32,False,10.5,17,,79.9,100,4,47,0.8831611,51.9,1.8024614725560146,1181,2019-10-04T17:47:46.000Z,10,0,Y,50,4,1181,2019,1570211266,2274,-1.00070977,46,11h:42m,0,1943.3927,58.7,1,103232,18,-1.9,
1208,6.027816938296141,-5.7,1,2019-10-04 00:00:00,-11.9,41,False,6,17,,78.5,101,4,47,0.9072968,40.4,1.5110765016406684,921,2019-10-04T17:47:06.000Z,10,0,N,50,4,921,2019,1570211226,2278,0.434425682,6,10h:40m,0,2083.45337,66.2,1,103232,20,-1.8,
1209,6.001988198099401,0,0,2019-10-04 00:00:00,5.6,52,False,0,17,,79.4,102,4,46,0,0,1.71615912334347,0,2019-10-04T17:46:43.000Z,10,0,N,50,4,0,2019,1570211203,2217,0.325832069,43,0,0,1903.05115,90.0,1,103232,50,-1.9,
1210,6.064889937040155,-7.1,4,2019-10-04 00:00:00,-14.1,20.5,False,-6.2,17,,74.3,103,3,46,0.7771982,40.4,1.5905223744648382,946,2019-10-04T17:46:15.000Z,10,0,N,50,4,946,2019,1570211175,2342,-0.700558841,15,07h:48m,0,2142.073,66.2,1,103232,12,-2.7,
1211,5.948944825315363,7.8,11,2019-10-04 00:00:00,15.4,28.2,False,16.5,17,,84.4,104,0,46,0.849224746,91,1.6737040707855,1948,2019-10-04T17:46:00.000Z,10,0,N,50,4,1948,2019,1570211160,2139,-2.33313441,0,00h:48m,0,884.6615,24.4,1,103232,12,-1.6,
1212,5.893586819981874,7.5,10,2019-10-04 00:00:00,-3.9,13.4,False,11.1,17,,80.2,105,6,45,0.9159114,99.5,1.78018176123606,932,2019-10-04T17:45:27.000Z,10,0,N,50,4,932,2019,1570211127,936,-2.611515,27,01h:08m,0,91.3167648,5.6,1,103232,52,-2.7,
