session_pitch_id,releaseHeight,horizontalBreak,spinClockTiltHour,date,szx,szy,selected,verticalBreak,_hour,videoPointerID,speed,no,pitchType,_minute,spinConfidence,spinEfficiency,releaseSide,trueSpin,_month,_milisecond,strike,_day,truespin,_year,pitch_id,spin,launchAngle,_second,spinAxis,releaseExtension,rifleSpin,gyroDegree,mode,_id,spinClockTiltMinute,horizontalAngle,memo,session_pitch_id
93,5.121178288624086,0,1,2019-09-25 00:00:00,-8.3,27.1,False,0,18,,80.1,68,0,51,0,0,-2.2874342357603648,0,9,0,Y,25,0,2019,1569437466,0,-1.59466684,6,0,-,-1122.662,-90.0,1,101637,38,3.2,,93
94,5.113473498586129,-14.8,1,2019-09-25 00:00:00,-2.9,21.4,False,10.7,18,,81.5,69,0,50,0.7856425,87.2,-2.094837706596227,1919,9,0,Y,25,1919,2019,1569437452,2200,-0.872547448,52,10h:16m,-,-1076.23816,-29.3,1,101637,44,4.1,,94
95,5.139353682352501,-15,1,2019-09-25 00:00:00,0.4,20.1,False,12.1,18,,79.9,70,0,50,0.9032062,92.9,-2.1243421948300503,2037,9,0,Y,25,2037,2019,1569437439,2193,-1.06414962,39,10h:20m,-,-811.9521,-21.7,1,101637,40,3.9,,95
96,4.9932841283247,-13.5,1,2019-09-25 00:00:00,-21.6,23.8,False,11.1,18,,79.2,71,0,50,0.8687863,85.2,-2.4035569131022254,1777,9,0,N,25,1777,2019,1569437421,2085,-0.254975736,21,10h:20m,-,-1091.32227,-31.6,1,101637,40,2.3,,96
97,5.152600171873948,-16.9,1,2019-09-25 00:00:00,5.9,15.2,False,10.6,18,,78.8,72,0,50,0.9078527,96.2,-2.1253097145165603,2048,9,0,Y,25,2048,2019,1569437404,2128,-0.852647364,4,10h:06m,-,-577.4095,-15.7,1,101637,54,4.4,,97
98,3.821578778774679,16.7,9,2019-10-16 00:00:00,1.8,32.8,False,-0.5,17,,79.6,1,4,12,0.8390028,80.3,2.370128054783697,1782,10,0,Y,16,1782,2019,1571245965,2217,3.000318,45,02h:56m,-,1320.23486,36.5,1,101945,4,-4.4,,98
99,3.796508470337622,0,9,2019-10-16 00:00:00,32.1,29.1,False,0,17,,79.1,2,4,12,0,0,2.50530741850623,0,10,0,N,16,0,2019,1571245946,0,3.49180555,26,0,-,1310.27368,90.0,1,101945,6,-1.5,,99
100,3.7267471841423463,15.2,9,2019-10-16 00:00:00,2.4,33,False,-0.8,17,,78.3,3,4,12,0.9436063,69.7,2.40989928187827,1571,10,0,Y,16,1571,2019,1571245922,2256,2.99203467,2,02h:58m,-,1618.484,45.9,1,101945,2,-3.7,,100
101,3.7719481356546214,0,9,2019-10-16 00:00:00,36,21.8,False,0,17,,79.2,4,4,11,0,0,2.4200385371430255,0,10,0,N,16,0,2019,1571245901,0,2.66836953,41,0,-,1350.82825,90.0,1,101945,2,-1.0,,101
102,3.5602824201097922,16,8,2019-10-16 00:00:00,10.4,26.7,False,-1.7,17,,78.5,5,4,11,0.886788,78.1,2.41483858634772,1704,10,0,Y,16,1704,2019,1571245885,2182,3.18106437,25,03h:06m,-,1363.09607,38.7,1,101945,54,-3.1,,102
103,3.7636175910225362,0,9,2019-10-16 00:00:00,27.1,10.7,False,0,17,,78.7,6,4,11,0,0,2.446978153325706,0,10,0,N,16,0,2019,1571245862,0,1.92109561,2,0,-,1288.17859,90.0,1,101945,2,-2.2,,103
104,3.4736132270646696,6.9,9,2019-10-16 00:00:00,3.8,8.2,False,1.8,17,,72.2,7,4,7,0.806555033,34.9,2.207245259260525,808,10,0,N,16,808,2019,1571245636,2313,2.143003,16,02h:24m,-,2167.69775,69.6,1,101945,36,-1.9,,104
105,3.5908110290800805,16.4,8,2019-10-16 00:00:00,1.4,24.7,False,-1.5,17,,78.5,8,0,6,0.8740926,78.8,2.38280741832003,1687,10,0,Y,16,1687,2019,1571245619,2141,2.62756515,59,03h:04m,-,1318.26208,38.0,1,101945,56,-4.2,,105
106,3.3507513174291,5.3,9,2019-10-16 00:00:00,-12.7,38.7,False,0.5,17,,71.2,9,4,6,0.876835644,33,2.32359514788882,738,10,0,N,16,738,2019,1571245594,2239,5.008755,34,02h:30m,-,2113.8252,70.8,1,101945,30,-3.8,,106
107,3.760050694691655,16.5,9,2019-10-16 00:00:00,-0.2,10.1,False,-0.7,17,,79.5,10,0,6,0.8612706,77.9,2.3079934418283603,1684,10,0,N,16,1684,2019,1571245564,2163,1.28207076,4,02h:58m,-,1356.49817,38.9,1,101945,2,-4.2,,107
108,3.867976154173287,0,9,2019-10-16 00:00:00,25.4,22.6,False,0,17,,78.6,11,0,5,0,0,2.40225525299526,0,10,0,N,16,0,2019,1571245541,0,1.73079062,41,0,-,1360.11377,90.0,1,101945,2,-2.5,,108
109,3.9648724141630893,0,9,2019-10-16 00:00:00,47,36.6,False,0,17,,80.1,12,0,5,0,0,2.48836647359859,0,10,0,N,16,0,2019,1571245519,0,3.35775423,19,0,-,1367.63989,90.0,1,101945,26,0.1,,109
110,3.657900694536387,15.2,8,2019-10-16 00:00:00,-12.7,30.6,False,-5.5,17,,77.5,13,0,4,0.905566931,78.8,2.2957693604449503,1648,10,0,N,16,1648,2019,1571245465,2091,3.327453,25,03h:30m,-,1287.26953,38.0,1,101945,30,-5.2,,110
111,3.4605932795383167,6.9,9,2019-10-16 00:00:00,-19.9,11.6,False,-0.5,17,,72.6,14,4,4,0.919268847,34.9,2.3384538946305655,790,10,0,N,16,790,2019,1571245443,2262,2.322352,3,02h:42m,-,2119.22559,69.6,1,101945,18,-4.8,,111
112,2.66642585707134,0,9,2019-10-16 00:00:00,-2.2,6.2,False,0,17,,73.6,15,4,3,0,0,2.509211427698516,0,10,0,N,16,0,2019,1571245422,0,6.17626953,42,0,-,2185.01929,90.0,1,101945,26,-2.5,,112
113,3.4608572559166713,5.2,9,2019-10-16 00:00:00,-14.2,3.7,False,0.2,17,,73.3,16,4,3,0.811497331,27,2.366799737849504,622,10,0,N,16,622,2019,1571245404,2298,2.00764775,24,02h:28m,-,2212.26538,74.3,1,101945,32,-3.9,,113
114,0,0,12,2019-10-16 00:00:00,0,0,False,0,17,,0,17,0,3,0,0,0,0,10,0,N,16,0,2019,1571245387,0,0,7,0,-,0,-,1,101945,0,-,,114
115,3.604182190517727,6.8,9,2019-10-16 00:00:00,-3.3,23,False,0.7,17,,72.2,18,4,1,0.9032938,36,2.37787828445427,797,10,0,Y,16,797,2019,1571245294,2214,3.2587,34,02h:32m,-,2065.29028,68.9,1,101945,28,-3.5,,115
116,3.6451768100026114,6.8,9,2019-10-16 00:00:00,1,31.2,False,0.6,17,,74.5,19,4,1,0.8577019,36.5,2.442163825890567,814,10,0,Y,16,814,2019,1571245275,2230,3.49839973,15,02h:38m,-,2076.57031,68.6,1,101945,22,-2.6,,116
117,3.6629986932318,0,9,2019-10-16 00:00:00,-37.6,9.5,False,0,17,,73.6,20,4,0,0,0,2.4191217228371698,0,10,0,N,16,0,2019,1571245251,0,1.94294894,51,0,-,1936.45813,90.0,1,101945,12,-6.4,,117
118,3.9919460034430863,0,9,2019-10-16 00:00:00,-8.1,17.5,False,0,17,,79.5,21,0,0,0,0,2.38335433433136,0,10,0,Y,16,0,2019,1571245224,0,2.29940772,24,0,-,1263.78162,90.0,1,101945,0,-5.4,,118
119,3.657832617108462,0,9,2019-10-16 00:00:00,31.7,11.8,False,0,17,,78.6,22,5,0,0,0,2.1815096653893855,0,10,0,N,16,0,2019,1571245206,0,2.27415562,6,0,-,1349.19214,90.0,1,101945,2,-0.0,,119
120,3.776750924375832,0,9,2019-10-16 00:00:00,22.8,15.2,False,0,16,,76.5,23,5,59,0,0,2.5761692952543602,0,10,0,N,16,0,2019,1571245188,0,1.85406232,48,0,-,1547.06042,90.0,1,101945,10,-2.6,,120
121,3.757221429595491,16.6,9,2019-10-16 00:00:00,14.9,16.9,False,-0.3,16,,78.9,24,0,59,0.8554539,78.8,2.3356891636552346,1685,10,0,N,16,1685,2019,1571245173,2140,2.16042638,33,02h:56m,-,1318.604,38.0,1,101945,4,-2.8,,121
122,3.6268057469825608,0,8,2019-10-16 00:00:00,26.4,32.7,False,0,16,,78.2,25,0,59,0,0,2.491958540533184,0,10,0,N,16,0,2019,1571245155,0,3.607799,15,0,-,1262.72937,90.0,1,101945,52,-2.1,,122
123,3.873680058381432,16.4,9,2019-10-16 00:00:00,-1.1,32.8,False,-1,16,,79.7,26,0,58,0.8714326,80.9,2.45079856015566,1682,10,0,Y,16,1682,2019,1571245135,2081,3.10303879,55,03h:00m,-,1224.35022,36.1,1,101945,0,-4.5,,123
124,3.744308240599485,18,8,2019-10-16 00:00:00,10.5,11.9,False,-1.4,16,,78.5,27,0,58,0.8993474,87.5,2.4995037702034453,1765,10,0,N,16,1765,2019,1571245117,2017,1.52530015,37,03h:04m,-,976.9798,29.0,1,101945,56,-3.5,,124
125,3.881914015086861,16.5,9,2019-10-16 00:00:00,-1.5,28.1,False,-0.5,16,,78.1,28,0,58,0.8889154,79.9,2.3735921952089103,1654,10,0,Y,16,1654,2019,1571245099,2069,2.594257,19,02h:56m,-,1243.55127,36.9,1,101945,4,-4.4,,125
126,3.7422255962393645,17.4,8,2019-10-16 00:00:00,4.9,16.5,False,-4.6,16,,77.4,29,0,57,0.8296693,89.3,2.60156890159218,1661,10,0,Y,16,1661,2019,1571245079,1859,2.554584,59,03h:24m,-,835.49884,26.7,1,101945,36,-4.3,,126
127,3.969881338055217,0,9,2019-10-16 00:00:00,17.9,41.3,False,0,16,,77.6,30,0,57,0,0,2.52311844215535,0,10,0,N,16,0,2019,1571245063,0,4.15422153,43,0,-,1213.99158,90.0,1,101945,4,-3.0,,127
128,3.7889409506410803,16.8,9,2019-10-01 00:00:00,0.1,20.3,False,0.4,20,,79.8,31,0,20,0.802460432,80,2.88474344270502,1702,10,0,Y,1,1702,2019,1569961216,2127,2.04749274,16,02h:50m,-,1276.04407,36.9,1,101945,10,-5.1,,128
129,3.4836843884973003,0,5,2019-10-01 00:00:00,1.1,21.7,False,0,20,,77.5,32,0,19,0,0,3.12227428296108,0,10,0,Y,1,0,2019,1569961187,0,2.73688912,47,0,-,-138.062851,-90.0,1,101945,50,-4.7,,129
130,0,0,12,2019-10-01 00:00:00,0,0,False,0,20,,0,33,4,19,0,0,0,0,10,0,N,1,0,2019,1569961147,0,0,7,0,-,0,-,1,101945,0,-,,130
131,3.3432283515384,5.7,9,2019-10-01 00:00:00,-19.1,19.5,False,1,20,,73.2,34,4,18,0.8457837,32.6,2.9252883902732103,767,10,0,N,1,767,2019,1569961117,2353,3.299171,37,02h:14m,-,2224.53345,71.0,1,101945,46,-5.1,,131
132,3.4135541062384713,1.7,9,2019-10-01 00:00:00,-12.2,34.9,False,-0.6,20,,71.7,35,4,18,0.8362767,14.8,3.0918437022061642,340,10,0,N,1,340,2019,1569961097,2298,3.76062536,17,02h:14m,-,2272.248,81.5,1,101945,46,-4.8,,132
133,3.5572342573755,0,10,2019-10-01 00:00:00,-39.7,30.8,False,0,20,,72.8,36,4,18,0,0,2.966276779443124,0,10,0,N,1,0,2019,1569961081,0,3.14582968,1,0,-,2320.87964,90.0,1,101945,6,-6.7,,133
134,3.809238588467208,6.3,9,2019-10-01 00:00:00,-3.9,46.7,False,0,20,,75.5,37,4,16,0.773776531,33.3,2.979968636419316,777,10,0,N,1,777,2019,1569960983,2333,3.19289565,23,02h:36m,-,2199.34937,70.5,1,101945,24,-4.2,,134
135,3.417959519630994,0,1,2019-10-01 00:00:00,7.9,1.3,False,0,20,,76.5,38,4,15,0,0,2.92043799656505,0,10,0,N,1,0,2019,1569960954,0,2.87322521,54,0,-,814.7686,90.0,1,101945,16,-2.1,,135
136,3.6947656224139447,0,2,2019-10-01 00:00:00,-0.4,24,False,0,20,,74.6,39,4,14,0,0,2.86364993873595,0,10,0,Y,1,0,2019,1569960893,0,2.44863582,53,0,-,748.007446,90.0,1,101945,24,-3.5,,136
137,3.78889206612657,0,9,2019-10-01 00:00:00,-2.6,24.8,False,0,20,,73.5,40,4,14,0,0,3.21094455868641,0,10,0,Y,1,0,2019,1569960876,0,1.53986371,36,0,-,2208.201,90.0,1,101945,54,-4.8,,137
138,3.896133109596663,13.4,9,2019-10-01 00:00:00,7.9,30.4,False,-1.4,20,,78.1,41,5,14,0.825285137,62.9,3.01386450589341,1444,10,0,Y,1,1444,2019,1569960858,2295,2.48428583,18,03h:00m,-,1783.48071,51.0,1,101945,0,-4.2,,138
139,3.797048988711147,15.8,9,2019-10-01 00:00:00,7.5,11.8,False,-0.9,20,,77.3,42,5,13,0.8736869,76,2.846384420337003,1553,10,0,N,1,1553,2019,1569960838,2043,1.67967832,58,02h:58m,-,1327.62646,40.5,1,101945,2,-3.9,,139
140,4.0804429195881005,0,1,2019-10-01 00:00:00,22.3,19.3,False,0,20,,79.9,43,5,13,0,0,3.1111626064350038,0,10,0,N,1,0,2019,1569960815,0,1.12134564,35,0,-,461.8149,90.0,1,101945,22,-3.9,,140
141,3.8331731357476833,14,8,2019-10-01 00:00:00,7.4,33.8,False,-3.1,20,,77.5,44,5,13,0.8121128,68.9,2.92535860024707,1494,10,0,Y,1,1494,2019,1569960783,2170,3.62845039,3,03h:14m,-,1573.81677,46.5,1,101945,46,-4.3,,141
142,3.8037717249418384,16.3,8,2019-10-01 00:00:00,-3.9,21.1,False,-2.1,20,,79.8,45,5,12,0.878895164,77.5,3.136728853193025,1694,10,0,Y,1,1694,2019,1569960730,2185,2.05078888,10,03h:06m,-,1380.49731,39.2,1,101945,54,-5.4,,142
143,3.869559749976219,17.3,9,2019-10-01 00:00:00,-4.7,12.5,False,-0.6,20,,79.3,46,5,11,0.8380883,80.4,2.8629255292860303,1765,10,0,N,1,1765,2019,1569960701,2196,1.6989795,41,02h:56m,-,1305.86121,36.5,1,101945,4,-4.7,,143
144,3.5078240866967225,0,6,2019-10-01 00:00:00,12.2,5.1,False,0,20,,79.5,47,5,11,0,0,2.76797769449604,0,10,0,N,1,0,2019,1569960671,0,3.54988885,11,0,-,1601.43787,90.0,1,101945,54,-2.0,,144
145,3.797549972963877,14.9,9,2019-10-01 00:00:00,-10.3,25.3,False,0.1,20,,77.7,48,5,10,0.8378308,69.6,3.0655177211950204,1539,10,0,Y,1,1539,2019,1569960651,2210,2.528379,51,02h:46m,-,1585.77527,45.9,1,101945,14,-5.9,,145
146,3.748324907272257,15.3,8,2019-10-01 00:00:00,-12.5,23.2,False,-6.5,20,,78.3,49,5,10,0.89417696,74.8,3.05699508338679,1663,10,0,N,1,1663,2019,1569960634,2224,2.55698085,34,03h:34m,-,1476.41711,41.6,1,101945,26,-5.9,,146
147,3.973683667457322,19.1,9,2019-10-01 00:00:00,7.7,25.8,False,-0.9,20,,79.2,50,0,10,0.8272189,88.8,3.10222835117208,1909,10,0,Y,1,1909,2019,1569960609,2150,1.96306694,9,03h:00m,-,989.017944,27.4,1,101945,0,-4.9,,147
148,3.8259645727445997,18.4,8,2019-10-01 00:00:00,-2.5,11.7,False,-4.6,20,,79.6,51,0,9,0.838163435,87.4,2.97589108063884,1853,10,0,N,1,1853,2019,1569960578,2119,1.828896,38,03h:22m,-,1028.45361,29.0,1,101945,38,-5.3,,148
149,3.6783379649086587,16.4,8,2019-10-01 00:00:00,5.4,30.8,False,-5.1,20,,77.3,52,0,9,0.8273377,81.1,3.0341566515935456,1727,10,0,Y,1,1727,2019,1569960563,2129,3.783625,23,03h:26m,-,1245.18884,35.8,1,101945,34,-4.7,,149
150,3.4619699527687557,0,9,2019-10-01 00:00:00,12.8,9.7,False,0,20,,77.4,53,0,9,0,0,2.76085335065319,0,10,0,N,1,0,2019,1569960546,0,4.04410744,6,0,-,1196.648,90.0,1,101945,2,-2.3,,150
151,3.637272544898733,16.3,8,2019-10-01 00:00:00,-12.6,24.5,False,-5.3,20,,76.8,54,0,8,0.988681,82,2.9834101095216603,1603,10,0,N,1,1603,2019,1569960523,1954,2.958909,43,03h:26m,-,1116.876,34.9,1,101945,34,-5.6,,151
152,3.851083076719788,16,8,2019-10-01 00:00:00,-12.1,29.8,False,-5.1,20,,75.2,55,0,8,0.97239095,79.4,3.0221205426513658,1606,10,0,N,1,1606,2019,1569960500,2023,3.42587924,20,03h:26m,-,1230.48315,37.5,1,101945,34,-5.7,,152
153,3.6478805829726,15.8,8,2019-09-25 00:00:00,19,32.4,False,-1.2,17,,77.4,56,5,56,0.872233868,79.7,3.18076640903424,1620,9,0,N,25,1620,2019,1569434209,2032,3.13046026,49,03h:02m,-,1227.71875,37.2,1,101945,58,-3.6,,153
154,3.687117918990246,15.6,8,2019-09-25 00:00:00,7.7,37.5,False,-1.6,17,,76.5,57,5,56,0.7794762,78,3.16653510980001,1561,9,0,Y,25,1561,2019,1569434188,2001,3.25397253,28,03h:02m,-,1252.43225,38.7,1,101945,58,-4.9,,154
155,3.679395904542813,16.6,9,2019-09-25 00:00:00,13,9.4,False,-1.1,17,,77.4,58,5,56,0.9116156,78.5,3.468733601073,1657,9,0,N,25,1657,2019,1569434174,2110,1.25448513,14,03h:00m,-,1306.30725,38.3,1,101945,0,-4.2,,155
156,3.7719082406414373,18.1,8,2019-09-25 00:00:00,6.7,11.1,False,-1.7,17,,79,59,0,54,0.9313894,87.7,3.1165574194353303,1706,9,0,N,25,1706,2019,1569434081,1945,1.251171,41,03h:06m,-,934.0416,28.7,1,101945,54,-4.4,,156
157,3.4397805498478893,1.9,9,2019-09-25 00:00:00,-12.3,16.6,False,-0.6,17,,73.1,60,4,54,0.892425239,14.5,3.09233399420166,323,9,0,N,25,323,2019,1569434062,2226,2.84173465,22,02h:20m,-,2202.77246,81.7,1,101945,40,-4.6,,157
158,3.5491554515889425,16.1,8,2019-09-25 00:00:00,4.7,11.9,False,-4.5,17,,76.1,61,5,54,0.8735165,78.3,3.3029986926846,1603,9,0,N,25,1603,2019,1569434046,2048,1.83235538,6,03h:22m,-,1274.14429,38.5,1,101945,38,-4.9,,158
159,3.475543706070228,7.1,9,2019-09-25 00:00:00,-6,25.6,False,0,17,,73.6,62,4,53,0.8916289,36.7,3.14926542473439,803,9,0,Y,25,803,2019,1569434029,2188,3.20272446,49,02h:36m,-,2035.11133,68.5,1,101945,24,-4.7,,159
160,3.6215682469746,16.2,8,2019-09-25 00:00:00,10.8,23.9,False,-1.2,17,,77.3,63,5,53,0.8999999,79.3,3.1568348604414336,1623,9,0,N,25,1623,2019,1569433989,2047,2.866501,9,03h:02m,-,1248.03394,37.6,1,101945,58,-3.9,,160
161,3.5758598151465932,0,9,2019-09-25 00:00:00,27.6,8.1,False,0,17,,78,64,5,52,0,0,3.1923612253248304,0,9,0,N,25,0,2019,1569433971,0,2.04752088,51,0,-,857.356445,90.0,1,101945,6,-2.5,,161
162,3.295374578499783,0,8,2019-09-25 00:00:00,-60,26.2,False,0,17,,72.7,65,4,51,0,0,3.3103969866591,0,9,0,N,25,0,2019,1569433905,0,3.582808,45,0,-,1684.13635,90.0,1,101945,38,-9.4,,162
163,3.4544579776917215,7.4,9,2019-09-25 00:00:00,-18.1,13.8,False,-1.7,17,,73.8,66,4,50,0.899644732,36.7,3.2448275869531353,774,9,0,N,25,774,2019,1569433854,2110,2.38228464,54,02h:58m,-,1963.245,68.5,1,101945,2,-5.3,,163
164,3.524490687771924,0,9,2019-09-25 00:00:00,-27.1,16.6,False,0,17,,75.3,67,4,50,0,0,3.1383990730118363,0,9,0,N,25,0,2019,1569433839,0,2.65722537,39,0,-,1893.30237,90.0,1,101945,10,-6.6,,164
165,3.6814191000839465,16,8,2019-09-25 00:00:00,3.1,12.7,False,-1.2,17,,78.3,68,0,50,0.8801251,79.7,3.074362019108726,1504,9,0,N,25,1504,2019,1569433820,1887,1.71008563,20,03h:02m,-,1138.99231,37.1,1,101945,58,-4.0,,165
166,3.8221052223450336,17.4,9,2019-09-25 00:00:00,22.6,31.5,False,-0.7,17,,78.5,69,0,50,0.9717275,87.5,3.1162751523745333,1650,9,0,N,25,1650,2019,1569433800,1885,2.763569,0,03h:00m,-,912.012939,28.9,1,101945,0,-2.9,,166
167,0,0,12,2019-09-25 00:00:00,0,0,False,0,17,,0,70,0,49,0,0,0,0,9,0,N,25,0,2019,1569433779,0,0,39,0,-,0,-,1,101945,0,-,,167
168,3.6578018428302,15,8,2019-09-25 00:00:00,-19.5,52.3,False,-4.5,17,,76.7,71,0,49,0.941253066,80,3.1814268421061103,1510,9,0,N,25,1510,2019,1569433758,1888,5.005669,18,03h:22m,-,1132.796,36.9,1,101945,38,-6.3,,168
169,3.597088292869149,15.9,8,2019-09-25 00:00:00,14.1,28.9,False,-3.4,17,,77.2,72,5,48,0.833710432,79.3,3.272213065997386,1683,9,0,N,25,1683,2019,1569433733,2123,3.59048223,53,03h:18m,-,1293.46741,37.5,1,101945,42,-3.1,,169
170,3.7339779584315527,13.8,8,2019-09-25 00:00:00,7.8,25.3,False,-1.4,17,,77.6,73,5,48,0.9688048,69.2,3.383318837163642,1373,9,0,Y,25,1373,2019,1569433711,1984,2.5297966,31,03h:02m,-,1431.519,46.2,1,101945,58,-4.0,,170
171,3.7492706093734323,16,8,2019-09-25 00:00:00,-3.3,21.6,False,-4.4,17,,77.9,74,5,48,0.8458832,78.3,3.377776842404562,1472,9,0,Y,25,1472,2019,1569433695,1881,1.74034667,15,03h:22m,-,1170.254,38.5,1,101945,38,-5.2,,171
172,3.890892656832792,17.8,9,2019-09-25 00:00:00,6.7,19.7,False,-0.6,17,,78.9,75,0,47,0.952344358,89.3,3.237450926836936,1662,9,0,Y,25,1662,2019,1569433676,1861,1.79305351,56,03h:00m,-,836.470459,26.7,1,101945,0,-4.3,,172
173,3.862114244715558,15.7,9,2019-09-25 00:00:00,-4.8,37.2,False,-1.2,17,,77.7,76,0,47,0.9697611,80,3.357402925050759,1515,9,0,Y,25,1515,2019,1569433661,1893,3.25507736,41,03h:00m,-,1135.5863,36.9,1,101945,0,-5.3,,173
174,3.706945838967891,17.4,8,2019-09-25 00:00:00,-3.1,13.9,False,-1.2,17,,79.1,77,0,47,0.857233167,89.3,3.2952146375546585,1632,9,0,N,25,1632,2019,1569433647,1828,1.88171351,27,03h:02m,-,822.534363,26.7,1,101945,58,-5.1,,174
175,5.492966182889991,12,10,2019-10-15 00:00:00,14.4,23.1,False,14.2,20,,87.1,1,0,29,0.841602266,93.4,1.309761619444906,2097,10,0,N,15,2097,2019,1571171372,2246,-2.38926816,32,01h:18m,-,804.3597,21.0,1,101960,42,-1.7,,175
176,5.206830224449815,0,7,2019-10-15 00:00:00,-13.3,-11.1,False,0,20,,79.5,2,4,29,0,0,1.44481004156619,0,10,0,N,15,0,2019,1571171350,0,-1.32837689,10,0,-,-1714.74646,-90.0,1,101960,32,-2.1,,176
177,5.280451353170643,12.8,10,2019-10-15 00:00:00,1.1,50.5,False,10.4,20,,86.5,3,0,28,0.7752672,84.4,1.6208189001014401,1947,10,0,N,15,1947,2019,1571171335,2308,-0.120887496,55,01h:38m,-,1238.7937,32.5,1,101960,22,-3.0,,177
178,5.39328445701669,-5.1,4,2019-10-15 00:00:00,-1.5,15.7,False,-6,20,,77.6,4,4,28,0.976400554,35.8,1.433992521864708,831,10,0,Y,15,831,2019,1571171285,2325,0.127337351,5,07h:22m,-,2171.28516,69.1,1,101960,38,-1.1,,178
179,5.493270447982317,11.9,10,2019-10-15 00:00:00,15.7,33.7,False,14.3,20,,87.1,5,0,27,0.90847373,91.9,1.3909999332166822,2123,10,0,N,15,2123,2019,1571171270,2310,-0.816262,50,01h:18m,-,911.5146,23.2,1,101960,42,-1.4,,179
180,5.276327534266738,-1.2,5,2019-10-15 00:00:00,-12.9,13.1,False,-5.6,20,,77.9,6,4,27,0.83184737,23.8,1.525315126990395,569,10,0,N,15,569,2019,1571171241,2391,-0.205944076,21,06h:26m,-,2322.54224,76.2,1,101960,34,-2.0,,180
181,5.470569069995055,0,5,2019-10-15 00:00:00,-9.9,41.2,False,0,20,,78,7,4,26,0,0,1.5247990639974847,0,10,0,Y,15,0,2019,1571171212,0,0.883253038,52,0,-,2274.0708,90.0,1,101960,58,-1.8,,181
182,5.543261688215784,0,10,2019-10-15 00:00:00,12.5,61.5,False,0,20,,86.7,8,4,26,0,0,1.612345537227668,0,10,0,N,15,0,2019,1571171187,0,0.384494543,27,0,-,1438.21692,90.0,1,101960,36,-2.0,,182
183,5.493672121211274,0,4,2019-10-15 00:00:00,28.7,41,False,0,20,,76.6,9,4,25,0,0,1.400435966695592,0,10,0,N,15,0,2019,1571171128,0,1.72239077,28,0,-,1957.96484,90.0,1,101960,40,1.7,,183
184,5.4973294046814,0.3,0,2019-10-15 00:00:00,1,49.6,False,5.9,20,,78.8,10,4,25,0.8176009,26.3,1.5475083750556249,580,10,0,N,15,580,2019,1571171107,2206,1.43003213,7,11h:56m,-,-2128.67749,-74.8,1,101960,4,-1.0,,184
185,5.4419306841247534,-1.2,5,2019-10-15 00:00:00,-14,-2.4,False,-6.1,20,,79.7,11,4,24,0.8121259,26.6,1.3867864194307502,604,10,0,N,15,604,2019,1571171073,2266,-1.36706281,33,06h:32m,-,2183.99731,74.5,1,101960,28,-1.9,,185
186,5.317782488397991,-1.4,5,2019-10-15 00:00:00,0.3,14,False,-5.3,20,,78.6,12,4,24,0.829945266,24.1,1.4922850022682732,532,10,0,N,15,532,2019,1571171054,2208,0.433302671,14,06h:28m,-,2142.5144,76.1,1,101960,32,-1.0,,186
187,5.662627436428716,16.1,10,2019-10-15 00:00:00,7,22.6,False,10.5,20,,88.5,13,5,23,0.837398469,99.9,1.49070571092729,2124,10,0,Y,15,2124,2019,1571171031,2127,-2.489801,51,01h:52m,-,115.712173,3.1,1,101960,8,-2.9,,187
188,5.615981307748891,15.5,10,2019-10-15 00:00:00,1.6,3.2,False,11.6,20,,87.9,14,5,22,0.8799448,99.6,1.3030086732404158,2120,10,0,N,15,2120,2019,1571170979,2128,-3.53933215,59,01h:46m,-,184.713165,5.0,1,101960,14,-3.1,,188
189,5.623968873377829,15.6,10,2019-10-15 00:00:00,11.5,4.8,False,11,20,,87.8,15,5,22,0.7604655,99.5,1.5184706650377342,2091,10,0,N,15,2091,2019,1571170947,2102,-3.045864,27,01h:48m,-,211.120956,5.8,1,101960,12,-2.9,,189
190,5.602124024263261,15.1,10,2019-10-15 00:00:00,-9.9,12.7,False,11.6,20,,86.8,16,5,22,0.7983629,97.3,1.4672764753273733,2051,10,0,N,15,2051,2019,1571170927,2107,-3.77141452,7,01h:42m,-,482.25592,13.2,1,101960,18,-3.6,,190
191,5.554295612117071,14.2,10,2019-10-15 00:00:00,11.2,31.7,False,12,20,,87.2,17,0,21,0.8463952,92,1.6850823516426903,2106,10,0,N,15,2106,2019,1571170910,2288,-1.6962409,50,01h:36m,-,895.010864,23.0,1,101960,24,-2.4,,191
192,5.48656726555743,16.3,10,2019-10-15 00:00:00,-3.8,18,False,10.8,20,,86.9,18,0,21,0.865543842,95.5,1.4565503762297047,2174,10,0,Y,15,2174,2019,1571170894,2276,-2.48627853,34,01h:48m,-,673.904846,17.2,1,101960,12,-3.7,,192
193,5.447710835052175,14.2,10,2019-10-15 00:00:00,3.9,18.2,False,9.5,20,,86.6,19,0,21,0.8822439,85.7,1.727079198819386,1938,10,0,Y,15,1938,2019,1571170879,2261,-2.24259758,19,01h:46m,-,1165.12842,31.0,1,101960,14,-3.1,,193
194,5.657968971854706,0,10,2019-10-15 00:00:00,19,20.8,False,0,20,,85.7,20,0,21,0,0,1.774073001384255,0,10,0,N,15,0,2019,1571170865,0,-2.48140264,5,0,-,724.4925,90.0,1,101960,48,-2.4,,194
